feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
-0.8701631577799022,-1.9793197948526953,-0.2565948357895235,2.143444818543648,-1.3631030805815938,0.00504353943381753,0.9011117810621716,1.6018987915899814,-0.6117678621927194,0.5782693079999975,0.5436541282806068,1.0094600407326277,-0.29356683659088617,-2.5500262915163465,1.1242633932788126,-2.679984485964469,-0.7883092647749634,0.3860246187085598,0.28722034517527945,0.1469922842885556,1
0.06173467646029673,-0.07618761129101755,2.3744662832839922,-0.07728523746629531,-0.3610871633868695,0.09461152794349337,0.45514638094951854,-0.9528610405863005,0.7727283779193933,-0.3649369534126562,0.5379759698264889,0.8163473871072654,-1.8256151785646464,0.2948306892096945,-0.2326995211341394,0.17319764270874738,-0.8446772632932499,-0.19572497908388292,-0.39506690612720935,-0.6829351063151862,1
0.28191802075105005,-0.7287901963773834,0.9837360439035638,0.6672189393045282,-0.885668184006416,-0.16821606109029777,1.419064413357521,0.5951311859137686,-1.9495901727260327,0.9007065984840856,-0.7113199105465682,-1.0444210549311708,0.6097377233367051,0.17769804579023982,0.8926867792828674,0.6887127445547695,1.298693290993424,-0.7946591841458039,-0.8507827486281534,-1.3387237061355735,0
-1.5085559682128564,0.3202165779488289,-0.8954279609250417,-1.2783526288023244,1.336657357758983,0.03780861909903713,1.7073298095592229,-0.4973543714140932,-0.7708188027286894,-1.3320394272890843,0.8671874128277388,-1.5907189039325549,0.4527563520766945,-0.8356890050200362,-2.3487501191311893,0.18497057507315626,0.5764513451224227,1.0972201916064384,1.5486392950240366,-1.33656850031492,1
-2.17554877698757,-1.308684130989139,-1.1309873884855863,-0.4908064664964202,-1.0730913283626153,-0.020429397834853376,-0.24707943680771946,0.0352953907452159,-1.129667459310537,0.3022489603881022,0.21930891313205408,0.18482731213166526,-0.5492386533125753,-0.30056939058524895,0.475170095795041,-0.9928687053786982,-0.7228347951782497,-0.4469775528060408,-0.8489046563704645,-0.125819351548333,0
1.2121292042334861,-0.007688995721369474,-0.5289467627246989,2.3246989143234176,-0.10609063534142033,0.24064458207484976,1.1013301648895504,0.028775564080998586,0.7163400805404107,-1.8724582702617871,-0.06844649266641564,0.5504544816005745,0.6078403387350085,-0.8105286298216263,-2.3874985285950836,-1.2395880125250283,-0.1850976494212187,0.8569755369827861,1.2334060763526695,0.9573048225935312,1
-0.1650805650030461,0.7344767450012178,-0.7209701084698963,-1.1694806292030167,-1.03799135498923,0.07702449111747411,-0.43229517910733023,-0.11366668908143539,1.2727147339712648,-0.514989201239865,-0.9258899038911499,0.31248237580048677,0.07567354061338613,0.1390286869531256,-0.6037955359998269,0.03175945658145075,-0.14365952989711814,-0.04512289032405165,-1.3537546747097586,2.779963624223556,1
0.6371190404112276,-2.1286491245185197,-1.454614748577161,0.2638884943500218,-1.4264639114237452,-0.023698072023282106,0.09912579247616002,-1.1366931189208151,0.03935575499419535,0.8644259525253473,0.4513228247434116,1.044747052436097,-0.6792219372181003,-0.4513752310813436,1.5283043497630469,1.5583840118807817,1.2354837695030692,0.15352845725035097,0.3583340711969214,0.11083637869222239,1
-1.7931064525345768,1.1717179147161596,0.269294752580734,-0.3998990621311371,0.1825010305992134,0.021365309641947806,-0.39767969361460404,0.0976703767483354,-1.1840305582225594,0.5859618791172728,-0.856498237409199,1.2644625629233222,-0.12372894627483615,-0.9938626748348534,1.2184704022251345,-0.3828171896129687,-1.2644984069549656,0.4201915428949916,-0.6701152004542329,-0.04489303012253698,0
-0.9365920062436421,1.5361567728549452,0.33776609905460137,-0.7494159869569733,1.8167556295751046,0.17218197279701958,0.2572534211115017,1.7984800871381175,-0.3444772087524527,-0.6663450120726518,-0.9783079498224979,1.4820984003857862,0.2006986942888783,-0.8534954800613416,-0.4276739282412019,1.1062315588599687,0.5529052285994815,-0.6694369136334904,-1.2692911052431042,-0.5450872299955903,1
0.9458696436841456,-0.5615577463306254,-0.48282759080691834,0.10248464215820753,-2.230468019124459,-0.04451104075825625,0.35037021638633825,-1.086054582118086,-0.844324037183071,-0.21952561370242482,1.3697011076541847,-1.0162758965463587,-1.132784951267745,-0.35084943007647457,-0.6344814461202497,-0.9005903525360617,1.2554036094598964,-2.2183477600510813,0.22668424849459717,-1.7811584144656334,0
0.1072858660965787,0.6098125198747528,-0.4738828697857191,1.2849167848750833,-2.0443304762010746,0.15525729448250827,-1.5132794691577722,-1.4838058550333233,-1.3045488995841095,-1.0179221771775393,-0.53716426238832,0.6624057508721366,-0.399424780986017,-2.22834243994978,-1.17877295813557,-0.29343140231331255,1.6779658369686972,0.37574688171965837,-1.3180920357955057,0.0220677009368635,1
-0.795988910008754,-0.3451040968191901,0.8331794312701818,0.43915013370041756,0.0780074184788575,0.03724033355094011,-0.31608296112297335,0.39537368118566585,0.3143386831314305,-0.29440163295206595,0.9316659668680948,0.07769518677189635,0.31412949645066596,0.5724453061551018,-0.3782838198553029,-0.24897365528067522,-0.31267716965327597,0.3970466698823999,-1.3077765651476607,1.2827949688389804,1
0.006548657804539276,-0.3310243342080806,-1.0751030481167556,-1.3449277870651724,0.6779699708965284,-0.09877008170056817,1.5579054323183568,0.44670361080914417,0.9926281029794295,0.46146014157518256,-0.2459953383557008,-0.7221660945217615,-0.8089638929258004,1.20357805453346,0.3959786401051324,0.5424239695321018,0.5870575345945356,-1.489284264440218,-1.2847277664174672,-1.0469217501069061,0
-0.4333505550845262,1.3351126678040974,-0.17262635300847812,0.5582321068783032,0.4459477771253033,0.02095250695430875,0.05202065043961975,1.2306458041780113,0.1271739191942854,0.4935484253377122,-2.16116210357171,1.1089841162548135,-0.07234747515067134,-1.3859266659702465,1.0407185310410807,-0.37077059666050965,1.2207151954954414,-0.006334140465255962,-0.6069634458726355,0.943193303477794,1
1.6614701657280182,0.24650477843200488,-0.31771509675623405,-0.375196380323937,0.5576910607251245,-0.0025996164503914797,-1.2601647651725802,-1.6431888111541673,-0.6163614080394775,-1.187506879656239,-0.10325476014904739,-1.9576886591072484,0.23070090571868349,-1.6009039784765156,-2.2709121456970864,0.020886488295961788,-0.17585440443207118,-0.828497024780246,-1.111457956937032,1.2816437950037687,0
-2.1811752376656774,0.7577341142099038,-0.083332200624347,0.4645021652142125,1.2327283420682844,0.09416346643205553,-0.10833388324458919,-0.0029454113325951153,-0.5348543227867003,-0.41318729390638964,0.2632654875753966,0.7317141034336814,0.7946412035736589,1.1974231998049074,-0.32663995736665186,0.11316001139278317,-1.0588580088579944,0.6952927266643856,0.9595080570233295,1.6857441919739613,1
1.7952113559123222,0.7789365035121141,-0.6172531865469232,0.8389405004696122,-1.100154232971695,0.07634976882963875,0.6659242520544614,0.8876554258738361,0.4215866106144557,-0.5887076740309114,0.5345056484805503,0.18332308864490376,0.49774308909139425,0.6067230591361827,-0.747272874023746,0.23007075919140207,-0.3206676255571917,-0.18319661872038787,0.4395012306202264,-0.5583017539460305,0
0.3639706308527381,0.605606232631313,0.20323595458603103,-0.7790927393767005,0.18568858041873892,0.006062425030329173,1.159381043300522,-0.9665878909853152,0.973101561015072,-0.8534517735679084,-0.5984375805810469,-1.2891100253474856,-1.5118834195632136,-2.0217986399619474,-1.593419427936984,2.0931979322099448,-0.0681234251679531,-0.10128071870153288,1.5091310134045506,-0.45763324933761523,0
2.0538186900865956,-0.5922408448128146,0.125901388394959,1.368079350488601,1.2238559185425932,0.22460852711951165,0.034887947089408566,0.6025802679783409,-1.3755108895687427,-1.6475110907101362,-0.1231364353522676,0.6756523752609483,2.105297429458312,0.5308943142159493,-2.0379101829712947,-0.8125457701219858,-0.44565030302999453,0.858139070934016,0.33795555414502526,0.851124098380238,1
-0.1962806513879368,0.8496119885162131,0.5362909095171899,-0.06407776414871663,-0.16212397547985843,-0.10055450653250475,-1.8437935834807457,0.24300472205439969,-0.8903178480198718,0.14177774242106866,0.9500158286696456,-1.2653040854766202,0.1755362295785979,-0.7393714074590363,-0.2206495675838024,0.30170000890173554,-1.5327005598899308,1.1918993344135729,0.14304876987895235,-2.1961278210999464,0
-0.6270365091498445,-0.7647682898525335,-0.9029100070479273,-0.7349518768353778,0.9607400118240353,0.05104347117527643,-0.7106919924670108,-0.6614878852815197,0.6836183119363326,0.05017880732707149,0.5136752157933061,0.8396891329370153,-0.40841985013131704,-2.070273544513395,0.3442904330540716,-0.7295729332203905,0.07462800981684738,0.04117951694893489,-1.8615133606592003,1.7679286668395335,1
-0.9506906934152551,0.785345603010283,0.08291185317203993,-1.6251212588825248,1.5019529651885957,0.18385119218115917,-1.1419418191613115,-0.5652587392104036,0.059905256796438384,-1.6569656678460625,-2.3851136986930364,0.0546456619360185,-0.13698957769394238,2.1209935658451093,-2.2546058391031565,-3.1385146662340397,-1.8119893375620542,0.9778475646543314,1.411356861745625,-0.4149162781203273,1
-0.23390798544489444,1.1262381884363837,-0.08288698387486536,0.6126263773371126,0.16681605951827747,-0.05602876149424187,0.4795105629413033,-0.4222006848047443,0.5396547743450705,1.232578534077913,-0.9081539486076704,1.1592022389761822,0.37822628543151016,-0.5300895860048698,2.070775027275001,1.8551185730353463,-0.21795090624353872,0.09689787603431459,1.1568039489134727,-0.3207463714788462,1
-0.8369207037962799,-2.132595626154836,0.03944704824073949,0.4240668615184512,-1.3158158164275071,-0.03901025807502822,-0.524567013767051,1.4526167454861794,1.3522026788671444,-0.9861536361486424,1.0651719657143865,-2.1734226521397035,0.3076126681891964,0.9331280723410693,-2.065529730494619,-0.14037505890533644,-0.9163209190734197,-0.22272070077660705,0.2810092502818063,-1.4359095238685275,0
-1.1164508551840475,-1.3076425810934404,-1.0783150666292278,-0.6568354686944304,-1.0397932245282346,-0.06926993544274118,0.9177681977951373,-0.35254624273661994,-0.3103961364755137,0.4283065401085046,0.21566877093361858,-0.3373179260793211,0.45920418159952925,-0.27633529504421733,0.47676242700224136,0.9878615824065092,-0.4409021886108555,0.43374968596096225,1.8486630689665502,0.3589175837406595,0
0.3918287077161016,-0.7100154428915523,0.4070903833988318,-1.5669593711673528,-0.9948563524675411,-0.22863920542612978,-0.6723935843265022,-2.521604801462043,0.33649978882090087,0.8237021536261767,0.19767556695424515,-2.066860301672248,0.8917005810695752,-0.8432983112849525,0.45165155017479885,0.020121129580859987,0.4283529137714487,0.7020303236673265,-0.7598021319877752,1.9530596955398964,0
-1.308820399119112,0.5054701591666269,-0.49163618563204736,0.20965941527462578,-0.9735461997044687,0.02356976133362155,1.8005111815108537,0.2773769379581917,1.2389463529394373,-0.41097886537083195,0.05993263026632825,-0.31386724674384414,0.18384954475369486,0.6354180302092264,-0.6666265549936528,-3.0195121558208253,1.360658595838651,-1.2392583948534726,0.47635776935621926,0.8071225966373103,0
0.03344346797315094,0.06502463118878012,-0.10435844943808653,0.45015563394664765,-1.4791960183577666,0.09573973449883595,0.7474449714270559,-2.025039913676173,0.29787619102384516,-0.6898283026763573,-0.2831518848798757,0.3080785211932239,0.9911911129266663,-2.0653027750406103,-0.8450325849385255,-0.081894379572493,0.15809389857678602,2.1216313073302033,0.13965167421589658,1.7754908492400483,1
0.21853404241094568,0.22423474453529177,0.5483196275544987,-0.08743532877718108,-0.059415181272494094,0.025614087837637554,-1.4990159604584012,-0.736770135947622,-0.09184476433495513,-0.6174255165896902,0.5859042011646491,-0.6171100372188614,-0.8449414385934964,1.3254321090950785,-1.049251131981906,1.0094717885959688,-1.4152671919241875,-1.4068150094975382,1.855503314794263,0.9495945713644882,0
-0.1564092787928027,0.9397354817471042,0.5052613431742017,-0.1482228888431208,-0.3904091864216333,-0.12608819966301363,-0.4265996362860371,0.8949300615655605,-0.1247181582364859,0.6198878319773223,0.040307699330247825,-0.8721379575860427,0.40073725369161306,-0.4357108323847371,0.5640625933799216,0.7636681497189952,0.5910905313252215,-0.03287448515243416,1.9687573094339588,-0.36702261472164177,0
0.913711652342591,1.134768614866765,-0.947530740972112,1.451926632314722,-0.09024288144032204,0.06498513561426082,0.22352376254153686,1.110677684054092,-1.4839790594674176,0.09435571474628457,-0.6414157900234342,1.1182789691117385,1.2962567097480018,0.6259320959729026,0.496273910645467,0.18609302087593527,0.2753962341432087,1.3698682233619108,1.1760109851977065,1.2530582102439143,0
-1.1338303568063541,-0.8186050266600786,-0.7790194215199856,1.2525407310292307,0.417465089821295,0.05452733387901815,-1.6270049208667487,-1.4829844319824181,2.0225902305694814,-1.0334783086285317,-0.46675881195144053,-0.8597630754170305,-0.7386974983295628,-0.9657826328639593,-1.6994739188611416,-0.4124790118879367,-0.8176823966051338,-0.5385736732966242,1.1910858547734768,0.27242139665360987,1
0.39876376442481426,1.4436703191662383,0.7769316923548287,0.707457710864381,1.3534536476212031,0.14463475697088277,0.7147456498889451,-0.52738906163962,-0.23372405785172545,-1.202579632224853,0.7690316554422755,0.20612255245221744,-1.7776809623702012,-0.6308455507908564,-1.5817203278992271,0.7851850823103762,-0.005106632027225022,-0.29786680495686124,1.3465716626102961,1.6079150611191575,1
0.33516056653511783,-0.8866391692045981,-1.6653846382409996,-0.38758089125557005,1.4545384608877576,-0.21508662675607776,-0.21941232097207036,0.22629226724343637,0.23492812508811559,1.8209417143543485,-0.7877224332655192,-0.25386959896816863,-1.527461356118704,1.0692837063951832,2.4141416463914798,-0.3628556273736071,1.963552833543816,-0.20820525798996595,1.434001003730461,-0.8505653895034339,0
1.2958717818630143,0.9854496856152184,0.2522403964266774,0.09175248444837286,0.21471318317052634,-0.006740493193116885,-0.19469729611668168,0.6686548047579066,-0.06418817710849775,-0.7299528577058796,-0.1755639454992155,-1.2798058949626214,0.7450053128772811,0.6855077387902041,-1.4209879916242414,-0.7188323876087304,0.09806753953894455,1.8486088332964115,1.5781180575621845,-0.11622904312195817,0
0.6190329465885325,-0.44480683817049027,-0.28857511715410117,-0.4432634648179029,0.08409438825019651,0.17902377634382363,1.3181970672340253,-1.4127257589005562,-1.3581749214775936,-0.6459480898621308,-0.49156193901893,1.616742143331946,0.11112937529651211,-0.38787578186246957,-0.35552800319775635,1.3920387515870913,-0.5168468831738285,1.306072203871629,0.6909109573921928,-0.11455942747251965,1
-1.0769545408779464,-0.7064755007657966,0.6128253216693214,-0.5582302623977843,1.2721985542500975,-0.3124223923743748,0.5212157911887249,-0.08857106726878992,-2.0843316213428005,1.8087916896042255,1.0685495584552998,-1.7200901530150352,2.1487062939370514,-0.5106839381956507,1.916466670096057,1.3779743339254138,0.6847148540498922,0.8717244241841364,0.5881572644358652,-0.4214829971663628,0
-2.6055767556885328,0.9559380601783107,-0.035316859594895715,0.7463732418253723,-0.9220530471774268,0.022013069410885783,2.4417885853297707,0.7451868818938278,-0.46812453379619046,0.3436455439943429,-0.4020493002747899,0.8824975686331556,-1.7357339369476272,-0.8012203598128833,0.7608246942249929,0.11106747319563266,1.4832588848565909,0.4562033191517433,1.585679173100759,-0.8030845807190595,1
0.32324718753356224,-0.9561357029585392,-0.6008871758538126,-1.5649738934417794,0.33531725639730775,-0.24928567133281926,0.1929896417729295,1.0714759302545598,1.6764549619146627,1.6183223070160664,-0.45767699298843306,-1.0895695299526351,0.20394385751599503,0.8369911546336737,1.8620872136853137,-1.5475697941363111,-1.1097501278882742,0.36849758683903877,0.18030505133750305,0.8226824265741438,0
0.19145071595735258,-0.3054994630536529,-0.7053167239158482,-1.998344967144626,0.6443884535381822,0.014064456311619285,1.1942144830139918,-0.7708136306140894,1.3011020630240928,-0.053600945465073074,-0.9809467270133695,0.12240223313016974,-1.498635497149212,-0.37146202108768545,-0.03335832904796843,0.6621687539474996,1.4336250198209464,-1.7759822469618927,-0.6784947304872218,0.49576557301551033,0
0.166655817359844,-1.580603940809169,-2.3140440660001054,0.10291739052323721,0.44174673637755724,0.0785563499706126,-0.9667018907026598,-0.8607291633953384,-0.796064137720634,-0.9706601258087163,-1.7523770951409967,-0.40113196433081577,0.40327456303717174,0.6441237678501087,-1.4628591875283754,1.180989905305672,0.6723893376113824,0.08198881382471937,1.2270345970488723,1.6734418856229851,1
0.09406984119152385,-2.9086607444805037,0.7851265854600545,-0.3098449013640731,-0.28368622092717277,-0.1846075513758438,-0.04003720752109928,1.0615091571758442,1.533012542249183,0.9756828156832795,1.1850069835830157,-1.1668640206588732,-1.3945284378654765,1.0994637713956532,0.955347989890363,-0.6683581639908888,1.0084159699429913,-0.35166018383421516,1.3163448375195195,0.8439514005189311,0
-0.6167301099564017,-0.975532935614632,0.34355457703993575,-0.02230853891243119,0.10451403607582113,-0.33626207717259854,-1.4439289224922272,0.12301867352675562,0.019290880373942807,1.795772143586842,-0.8180021847417462,-2.095431077540586,-1.6037294750298954,1.68076571338819,1.7754752486039722,0.4331840672715426,-0.5505339682007013,-0.0022462017571209794,0.5981721503347945,1.8752253884833885,0
0.48898953066004497,0.42903956756754863,-0.028489124510392892,-0.4834781349943769,-0.044566899425482,-0.038285727734176135,0.4003682894625609,1.557186632376758,0.2422911858023184,1.0435953452873419,-1.528587982263667,1.1174922376673129,0.560761268005573,0.21856888887371573,1.797900595884219,1.6759187876093766,0.07540912892466581,1.6688080813007051,-2.3359306970550966,-0.7155127661227486,1
1.007117823412373,0.07321945031246505,0.40861074756391724,1.4744820073782556,-1.6188225719864404,-0.08419230911414548,-0.297949364813223,-0.6226138999593189,0.45322190228289727,0.7069857199749939,-1.18120117314888,-0.10873587537208673,-0.3270734308637865,-0.5719285461984328,0.9339607686888468,1.2710300994311405,-1.7890123905014412,0.8153241668090142,-1.1151262626634877,-0.6975419424751146,0
-1.4228769078115544,2.7922088679099613,-0.05796399966830253,-0.7725421118422359,0.6308756035961556,0.16024909867833262,-0.4509940170293094,-1.556951086706478,0.2939493879431622,-0.5120450255857439,0.2023833705986952,1.5541085945520374,-0.9243573336303755,-0.3265358525345711,-0.1924272643008209,0.4612720843178312,0.03971382171963468,-1.1709248938074537,1.7649138055507714,-1.5138305012448536,1
1.8055744326868153,-1.125654967800585,0.4498272137265099,-1.2444864498888657,-0.5387903045767108,0.018014614371938853,1.0108397350203135,-0.8148681489093441,3.529055187570484,-1.0276619397448217,0.1802948805034444,-1.3930087238754387,-0.09676010318688932,-0.7289592500331622,-1.866434363589522,-0.6332727047102726,-1.4762625440017794,-0.18901429768247416,-0.7202120210067899,-0.7075522852941063,1
-0.5025865139056851,-0.28865816067923,2.184230601754902,-1.537026001127929,-0.16186476535773067,0.06879327190736495,-1.7931535024541505,-0.5299929317034754,-0.04831967873434432,-0.059188759274705016,0.5491266755583651,0.9267413982828795,-0.30814762945313745,-0.19559323684922542,0.22285104909414388,0.8747396215802571,-0.42447591759177994,1.40904596641209,0.2582027347011369,-0.9656679138472309,1
0.0798014840587331,-0.5898947564628909,0.2215584736242106,-0.11348064588214118,-1.031955242094435,-0.022971547709781662,-1.0986204251778122,-0.2243189708781048,1.4205042872710631,-0.8020278524032376,1.3111674978026244,-1.637504520372933,-0.38736196455281124,1.6786746733725662,-1.6371863573497432,1.1395555360254692,0.8595848723435562,-1.911640550651757,0.5954908976392573,1.2347519140447951,0
-0.9311652607769599,-1.1221505614864147,1.196133717091107,-1.269923087327547,-0.33890854567583373,0.07035037168696158,-0.7893523659025773,0.3019316851187039,-1.438426718775404,-0.08843663928859845,0.04312543095304917,0.9026170980134925,0.21751349593878547,-0.6153138820737076,0.17482323551570278,0.47729600880942324,-0.6490763335666391,1.8578501512906649,1.4503402587590621,-0.6132538146500716,1
0.6523303381766798,-0.8744356483399182,-0.803948414727481,0.6594512411136115,-0.24775241823970925,0.04845407225980583,0.7564883543160984,-1.5958939685741134,-1.9140600705874673,-1.64116802952771,-0.262746747686504,-1.932071092927672,-0.4194347526585506,-1.395448504755072,-2.8847055201288514,1.4273053642892164,-0.7390286580232329,-0.7079109406740753,1.3204140097838342,0.30734561670797006,0
-0.15525904882474875,-0.4711246518178786,-1.3354815690998914,0.5565531245337582,-1.5473039889383655,0.03762560489453035,-0.41360553342164424,-1.2417605754816243,1.8876876573401904,-0.8091687107952075,0.2577525401427507,-0.748461019807786,-0.8603850107795019,-0.9519184600222356,-1.3553187141486682,-1.907807557877391,0.33417641724489744,0.07748051851886253,1.0826910538870733,0.486036289417637,0
0.015033925541790552,1.3065540677345007,-0.4578169695901857,-0.5791288370068761,0.2522130033628634,0.0031672663010485717,0.349827912680088,1.0893798361546077,0.9007751317905579,0.5912583867812307,0.033567648069006084,1.00256604202707,0.4307399339818508,0.6099091226546439,1.1398162920924297,-0.5996495114509319,-0.11387660773574096,-0.14448784144442942,-0.9062181261926946,0.7921373991454693,1
-0.9794157382151545,0.8381772195994377,0.5521245847298429,-1.5256149300452442,0.11751761915809661,0.023958424617081007,-0.005040870223528701,-1.0179494461351504,-0.44321869242769574,0.3109489131302214,0.5107355496072734,0.8585701419367757,1.1701923340705616,-0.1846109944370498,0.7081314960348318,-0.13850102193995345,-0.758463922930865,-1.1577129239412693,-0.3542186159166406,-0.7804046059286275,1
-1.1471595110117114,-0.22011373125482853,-0.04592882874016064,-0.4842583519308302,0.6833245115160919,0.2373805627034569,0.04382879946042826,0.0348075404998322,0.9558027451124809,-0.8470301242706848,1.8686032191630024,2.1590738586841143,-0.5711839740841865,0.3019609001717647,-0.4533941665785064,1.0899049590908303,-0.8021994080351792,-0.547407522766873,0.5907443355103258,-0.016568409822520076,1
0.20152960578250198,-0.09326066554176463,1.586899657033091,-0.8935809679780109,-0.14017792982534394,0.10541991428398208,0.6875507195924941,0.49353729420376685,-1.577229636132122,-0.4757862669864476,0.6476059825670705,0.7978431127391619,0.1560907384568524,-1.5852460107298574,-0.39080021011537913,0.47868118065093707,1.038727059442183,0.35647710466949206,1.1722749596080682,-2.4604358220962053,1
0.7906177188399772,-2.3048571725962885,0.45517566986882435,-0.46262927659289066,-0.5897592406671354,0.0061151756598604515,-0.82830253957689,-0.07170634628496836,-1.4597866719179988,0.5548589322145273,-1.2814149797780263,0.9875544891746422,-1.902626236431442,0.5247925755013217,1.0849696199580836,0.8145354596953241,-0.9042951866515898,-0.8784987909695048,1.3001765268131393,-0.2422880981783883,1
-0.05474639567621555,0.3408645992482214,-1.487154235709771,1.6828883889478314,-0.10119762731753187,-0.00677854449560412,-0.037008094073233626,0.6062371934962887,-0.8410484303982945,0.6981040408407199,2.220321858004882,1.027419693269465,0.09004158386695832,-2.3775698299271024,1.2945089399632783,-0.42098586801317606,-0.20292395653422776,0.7002219112822892,1.9008318150657448,0.7183315431942462,1
0.11375768348027737,-2.133119217718111,0.8175345098452976,-2.2142681858845514,0.8435502912221203,0.029350518086900684,-1.2732127739133976,-1.1305204560329611,-1.3177997521089737,0.3094498505713198,0.4945224920487726,0.9362838731285248,0.07234521731918178,0.3270752180533076,0.7315704462902664,0.23167268419506085,0.19737260543966004,0.15464854323662508,0.3067899624614518,0.8276575097351987,1
0.11712421614985134,1.179942130038464,-2.0807405253909783,1.605619832565118,-0.9367952349593828,0.010096227832955572,-0.38438737659292116,0.5975377058947282,-0.205766993677172,-0.5526429796258923,1.5360611817095284,-0.7430426278732134,-0.9391555697706817,1.953107198272574,-1.0017153952264064,0.23622364626423303,-0.7113032269494793,0.6869566320986773,-1.372079187269614,1.2058184207160432,1
-1.1405784894885544,-0.40359333698691013,-0.07493757172372349,-0.34001979062345705,-0.3049812998483304,-0.0038740741921968955,0.54286372035822,1.285759036510566,-0.027402290866503937,0.6925806370930573,0.17942952129493323,1.0616593614878576,-0.07718027611369632,0.2123800860234896,1.2981663089756972,0.3081283365365046,-0.6616898709663194,0.880806853484222,-0.20313204632342813,0.02884889479318494,1
